review_id,sentences_ids,sentences_texts,sentences_opinions
971,140,I bought this laptop and found its TAB is not functioning.,TAB negative
2430,1369,This is a review of windows vista system.,windows vista system neutral
1216,2531,Love the stability of the Mac software and operating system.,stability positive <sep> Mac software positive <sep> operating system positive
378,2138,"With a mac you don't have to worry about antivirus software or firewall, it's so wonderful.",antivirus software neutral <sep> firewall neutral
2626,2208,I especially like the backlit keyboard.,backlit keyboard positive
2948,845,"Long story, but after many calls to various  offices, I was told that no one can override the depot and that managers  don't take phone calls or e/mails.",depot neutral
1648,18,"While most people say that PCs hold functionality and value and Macs are just pretty to look at, I think there's something to be said about the simplicity of Macs.",functionality positive <sep> value positive <sep> simplicity positive <sep> look positive
2614,1645,See when it comes to laptops you buy it and get just a normal operating system with trials of must need stuff that should come with it.,operating system neutral
2802,1159,"I would rate this computer at 5 stars, but considering it has a short life span I can only give it 1 and implore anyone looking at laptops to stay away from this machine.",life span negative
1007,1413,"Also, because of the size and consistancy of the laptop computer, some websites wouldn't even attempt to work on the computer because of browser problems.",size negative <sep> consistancy negative
14,338,"My only disappointment with the 13"" model is that they're the only ones in the MacBook Pro line up without an i5 or i7 processor and dual graphics cards, however the trade-off is that you achieve a longer battery life (of about 2 more hours).",processor negative <sep> graphics cards negative <sep> battery life positive
603,1546,"Finally, I should note that I took the 2GB RAM stick from my old EeePC and installed it before I even powered on for the first time.",2GB RAM stick neutral
2460,1902,  The screen almost looked like a barcode when it froze.,screen negative
1961,2239,"After doing extensive research, macconnection had the lowest price on the 15"" MBP i5.",price positive
1240,1933,"I got it back again and was told the motherboard had been replaced, so I was now on the SECOND motherboard within 3 months.",motherboard negative <sep> motherboard negative
2506,2308,The only objection I have is that after you buy it the windows 7 system is a starter and charges for the upgrade.,windows 7 system negative
447,2754,I recommend for word processing and internet users.,word processing positive <sep> internet positive
1116,1043,Support has been lackluster and now I just want a refund.,Support negative
879,1263,HP said it was out of warranty.,warranty neutral
84,2492,Amazing Quality!,Quality positive
2666,1173,(No problem with the ordering or shipping by the way.,shipping positive
1304,2773,I will have to purchase Spy ware or Nortell for privacy protection.,Spy ware neutral <sep> Nortell neutral
2628,2526,"Besides the great look, it is a great machine.",look positive
1055,2747,"Plain and simple, it(laptop) runs great and loads fast.",runs positive <sep> loads positive
59,839,I sent it back to Toshiba twice they covered it under the  warranty.,warranty positive
2429,2935,The battery life is probably an hour at best.,battery life negative
2451,1187,Another included program that is laughable is the chess game.,included program negative
2404,2401,"If you're looking for something to fly through those massive spreadsheets or play a graphics-intensive game, you'd be better off getting a machine aimed at that segment of the market.",game neutral
3019,1049,"Can't close the 2nd HDD bay since there are brackets you have to break off (even then, it still doesn't shut) That could be a major flaw for the dual HDD user.",HDD bay negative
823,2500,I was taught to use Photoshop and was amazed.,Photoshop positive
1438,3026,The first full charge of this battery got me only about 2 full hours.,battery negative <sep> full charge negative
377,206,The i5 blows my desktop out of the water when it comes to rendering videos.,i5 negative
574,3016,"I had upgraded my old MacBook to Lion, so I kind of knew what I was getting, but hadn't been able to enjoy some of the awesome new multi-touch features.",multi-touch features positive
1716,162,/ awesome cooling system/ much better grafics card (ATI 5870) / 8GB RAM/ LED backlit screen...,cooling system positive <sep> grafics card positive <sep> LED backlit screen. positive <sep> 8GB RAM positive
291,2578,Additional caveat: the base installation comes with some Toshiba-specific software that may or may not be to a user's liking.,base installation negative <sep> software negative
541,2304,"it has 3 usb ports, 1 sd memory card reader and an sd memory car expansion.",usb ports neutral <sep> sd memory card reader neutral <sep> sd memory car expansion neutral
415,2540,the programs are esay to use and are quick to process this computer works like a charm.,programs positive <sep> use positive
1225,1706,My main reason to convert was the imovie program.,imovie program positive
120,900,"Then, within 5 months, the charger crapped out on me.",charger negative
183,474,Dell's customer disservice is an insult to it's customers who pay good money for shoddy products.,Dell's customer disservice negative
35,2202,Pairing it with an iPhone is a pure pleasure - talk about painless syncing - used to take me forever - now it's a snap.,syncing positive
2487,1846,  Dealing with the support drone on the other end of the chat was sheer torture.,support negative
621,347,pretty much everything else about the computer is good it just stops working out of no were.,working negative
955,291,Not to mention it has shit gigs.,gigs negative
